FIPS,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
17033,IL,Crawford,91.92107786244134,4.657617197355806,1.8267144370994601,0.5046172478175304,0.2119392440833628,0.035323207347227124,16.834031387192812,20.45213705404451,"49,856",13.4,0,20.2,0,0,0
17035,IL,Cumberland,97.8910209992759,0.3167994207096307,0.6788559015206372,0.2262853005068791,0.15387400434467777,0,16.63649529326575,23.515568428674875,"51,505",12,0,17.5,0,0,0
17037,IL,DeKalb,79.71186763027768,6.2561810574362875,10.124572080639025,2.282236591860023,0.12076835298592621,0.01806770635222518,9.829783187523773,22.337390642829973,"56,874",16.2,0,16.3,0,1,0
17039,IL,De Witt,95.73697240504801,0.4951391824165208,2.1375520801883945,0.3502203973190025,0.13888050238512167,0.02415313084958638,16.71396654791377,23.078316526779787,"54,796",11.6,0,19.3,0,1,0
17041,IL,Douglas,92.22722722722723,0.2652652652652653,6.056056056056057,0.4104104104104104,0.15515515515515516,0,15.785785785785786,25.895895895895897,"53,213",10.2,0,16.3,0,0,0
17043,IL,DuPage,70.4671270465164,4.474089455614641,13.251479948174548,10.010971465464968,0.10818781054918401,0.018649310084587166,11.60379704315734,24.803582412500926,"81,616",7.1,0,9.2,0,1,0
17045,IL,Edgar,97.66365202411714,0.3391472868217054,1.0066752799310938,0.1776485788113695,0.12381567614125753,0.016149870801033594,18.67463393626184,22.184539190353146,"50,306",13.9,0,22.6,0,0,0
17047,IL,Edwards,97.53012944502306,0.4463621484898081,0.8778455586966225,0.31245350394286564,0.11902990626394881,0,17.72057729504538,22.853742002678175,"48,329",11.3,0,15.9,0,0,1
17049,IL,Effingham,96.82553589159511,0.22194965247357046,1.7434729279831787,0.42929735412651127,0.07008936393902226,0.020442731148881493,15.174347292798318,24.653933765551077,"53,077",9.8,0,14.1,0,0,0
17051,IL,Fayette,92.97651309846432,4.376693766937669,1.3730803974706414,0.2122854561878952,0.14905149051490515,0.01806684733514002,16.169828364950316,22.47515808491418,"41,838",18.5,0,29.8,0,0,0
17053,IL,Ford,96.01590796108232,0.5539379305447056,2.087919892053121,0.2556636602514026,0.22725658689013564,0,18.698956040053975,23.769618635040125,"53,151",11.3,0,18.1,0,1,1
17055,IL,Franklin,96.94648770253532,0.2982735522357878,1.2006774348474507,0.30838452010818734,0.23255226106519045,0.00758322590429969,18.396906043831045,22.651095776143173,"43,428",18.7,0,28.2,0,0,0
17057,IL,Fulton,92.79182065877148,3.420647980792576,2.4171140305915992,0.2994415819148075,0.22120909654967763,0.0053953438182848205,18.052820415981007,20.915050311581105,"44,649",14.9,0,21,0,0,0
17059,IL,Gallatin,97.10144927536231,0.2147074610842727,1.1808910359634999,0.08946144211844695,0.2504920379316515,0,20.48667024512435,21.184469493648237,"40,817",17.9,0,27.7,0,0,1
17061,IL,Greene,97.34264727063228,0.856978251476307,0.8281722598300446,0.11522396658504969,0.1440299582313121,0.01440299582313121,17.197177012818663,23.030390321186804,"43,943",16.6,0,23.4,0,0,1
17063,IL,Grundy,88.93993568104189,1.152547789784871,8.181691069252741,0.6351996484429618,0.13582885564189123,0.023969798054451392,11.078041667498951,27.279627669136886,"71,928",7.7,0,10.2,0,1,0
17065,IL,Hamilton,97.36313113397186,0.3665602459501005,1.241575026605179,0.2246659571952229,0.11824524062906468,0,19.75877970911671,22.83315596547239,"45,926",13,0,22.4,0,0,0
17067,IL,Hancock,97.41938860971524,0.26695979899497485,0.9683835845896147,0.23555276381909546,0.17797319932998323,0.05757956448911223,19.8178391959799,21.96922110552764,"48,213",12.7,0,19,0,0,1
17069,IL,Hardin,96.55092592592592,0.30092592592592593,1.2962962962962963,0.5092592592592593,0.6018518518518519,0.11574074074074073,20.324074074074076,20.27777777777778,"39,128",20.6,0,35.6,1,0,1
17071,IL,Henderson,97.2991406356568,0.2046105579047879,1.0776156049652164,0.2046105579047879,0.2046105579047879,0.06820351930159596,20.897558314009,20.365570863456554,"47,354",11.5,0,18.8,0,0,0
17073,IL,Henry,92.0908766786832,1.5093293190191341,4.757754625044567,0.36247672622113064,0.11884482826922316,0.02574971279166502,17.081963316563005,23.957136631937566,"58,983",10.7,0,14.7,0,1,1
17075,IL,Iroquois,92.4254660475133,0.7840366108082644,5.3301029678982434,0.343226327478296,0.1413284877851807,0.0033649639948852544,18.934652399219328,23.60522242412006,"49,836",13.3,0,20.1,0,0,0
17077,IL,Jackson,75.9673187419044,14.095453186754792,3.9905011790494536,3.1385964329602443,0.29227141386296457,0.04649772493274436,11.627752499252715,17.831877511707464,"36,613",23.5,1,29.7,0,1,0
17079,IL,Jasper,98.13363580119612,0.10311404413281089,0.814600948649206,0.24747370591874612,0.12373685295937306,0.02062280882656218,17.41596205403176,22.72633532687152,"52,608",12,0,16.7,0,0,1
17081,IL,Jefferson,87.35931181909497,8.226234321477323,2.0578463440389423,0.6335797254487857,0.17771138640636672,0.018028691374558942,16.194915909032375,22.139233007958378,"46,460",16.7,0,26.5,0,0,0
17083,IL,Jersey,96.9371329127692,0.3872090493800304,0.965847291711986,0.33065042418968893,0.22623450076136611,0.026103980857080707,15.684141831629322,22.793125951707633,"53,864",11.4,0,16.4,0,1,0
17085,IL,Jo Daviess,95.60366875385836,0.44095599259193935,2.6854219948849107,0.3174883146661963,0.1278772378516624,0.030866919481435755,21.306993562042507,20.79107505070994,"51,201",9.4,0,13.5,0,0,0
17087,IL,Johnson,87.87156254967414,7.979653473215705,2.9883961214433317,0.16690510252742013,0.15100937847718965,0.007947862025115245,17.223017008424733,19.40073120330631,"46,838",14.3,0,19.5,0,0,0
17089,IL,Kane,59.00820736353245,5.398927550463933,30.73928375275827,3.397254637868764,0.11469737166412107,0.02522954029836843,9.643506595584055,28.953808593181424,"70,502",10.8,0,16.1,0,1,0
17091,IL,Kankakee,73.35278407037524,14.982943877865825,8.961736110498991,0.9078969404754559,0.16483177463000998,0.02820650688855785,13.430704545654876,25.345309346049767,"53,227",15.2,0,22.3,0,1,0
17093,IL,Kendall,74.21907683726118,5.528343327290475,15.599288802119649,2.9659391995537585,0.11243201784967229,0.024403848835587785,7.305466462139172,31.433900432296753,"88,773",4.8,0,6.6,0,1,0
17095,IL,Knox,85.28505829664203,7.069294582286136,4.8338026039796675,0.6254842306166027,0.14172603412762902,0.013227763185245375,18.447060602052193,20.559723350781383,"43,796",17.2,0,26.8,0,0,1
17097,IL,Lake,65.20622293741523,6.679678504311534,19.899724505374845,6.248240843144335,0.15039902652879614,0.03241113237104491,10.390468852617483,27.389112702605118,"82,160",9,0,12.3,0,1,0
17099,IL,LaSalle,88.25620589164707,1.8468452652645624,8.018503563779362,0.662722516765563,0.1755556335802816,0.011411116182718303,16.3951406200625,23.013588006039114,"52,316",12.9,0,19.6,0,0,0
17101,IL,Lawrence,86.08685320501395,9.404146616764688,3.285213568585517,0.2257470444959306,0.17822135091783994,0.005940711697261332,15.938929483752155,19.05186241311709,"43,268",17.7,0,23.4,0,0,0
17103,IL,Lee,88.32394327107214,4.743137853515029,5.0012489245372045,0.6771946379506536,0.1415447808831284,0.01665232716272099,15.664289084399543,21.464849712747355,"52,581",12.7,0,18.1,0,0,0
17105,IL,Livingston,89.60975609756098,4.844672657252888,3.933247753530167,0.5057766367137355,0.13093709884467267,0.0025673940949935818,15.768934531450576,22.48523748395379,"55,474",12.8,0,18.2,0,0,0
17107,IL,Logan,87.72809767365122,7.401418907770994,2.946708463949843,0.6071605345652532,0.17818841775284608,0.01649892756970797,15.706979046361985,20.003299785513942,"58,191",13.7,0,20.1,0,0,0
17109,IL,McDonough,88.85992886054214,4.88777137250092,2.658530602232307,1.7539555991659512,0.15945050901508645,0.006132711885195633,14.240156997424261,16.076904207040354,"42,453",22.8,0,26,0,0,1
17111,IL,McHenry,83.7491903096256,0.98620287602021,11.41631040290193,2.4977328669516776,0.1473636481409509,0.02202357818370255,10.143801010493588,27.262274906075916,"80,513",8.1,0,10.7,0,1,0
17113,IL,McLean,81.87377633099804,7.221711131554738,4.383978487014366,4.234189606774703,0.1710188002736301,0.028306560045290495,10.22574481636119,22.652324676243722,"65,766",11.7,0,11.6,0,1,0
17115,IL,Macon,78.38184313159036,16.17434638162646,1.870576339737108,0.9993861042900476,0.1796547739419327,0.023472483027589194,16.378376426404735,22.82608695652174,"48,302",18.2,0,27.7,0,1,1
17117,IL,Macoupin,96.96430440699257,0.7515963571652884,0.8751177640531771,0.27007222861928193,0.2302941484350466,0.016748665340730662,17.106668062388778,22.558358630796608,"50,460",13.7,0,21.1,0,1,0
17119,IL,Madison,86.71764172874533,7.823025675685713,2.715740376259832,0.8210723330931886,0.20647499647209988,0.0341649274738007,14.270541662643623,22.744186391960845,"52,969",12.9,0,17.7,0,1,0
17121,IL,Marion,92.44110860359561,3.8948195856682815,1.374343890255344,0.5679945229099577,0.26624743261404266,0.022821208509775082,17.554580723685877,23.424702690366914,"43,018",18,0,29.5,0,0,0
17123,IL,Marshall,95.9493670886076,0.3481012658227848,2.4841772151898733,0.3401898734177215,0.13449367088607594,0.015822784810126583,19.525316455696203,21.693037974683545,"53,610",10.6,0,16.3,0,1,0
17125,IL,Mason,97.47715805263876,0.3613800627301241,0.797763534706123,0.2727396699849993,0.21137324423837447,0,19.12586935769808,22.00327287603982,"43,743",13.9,0,23.3,0,0,1
17127,IL,Massac,89.83083803227689,5.774839587789228,1.8795774191457646,0.26573335925853914,0.3823967852744831,0,18.393933501847172,22.801218484671722,"41,548",16.8,0,26.5,0,0,0
17129,IL,Menard,96.96969696969697,0.582447855175128,0.9523809523809524,0.22825659189295552,0.21251475796930344,0.007870916961826053,15.568673750491932,23.620621802439985,"64,706",10.3,0,16.6,0,1,0
17131,IL,Mercer,96.82365826944141,0.27990750882317145,1.8680783741024707,0.3103322380430814,0.09127418765972983,0.006084945843981989,18.260922477789947,22.635998539613,"57,934",10.1,0,13.8,0,1,1
17133,IL,Monroe,97.0689079709925,0.19419243256364355,1.3654155414631186,0.43086445975058413,0.17295263525199503,0.01820554055284158,14.133567982522683,24.489486300330736,"79,686",5,0,5.5,0,1,0
17135,IL,Montgomery,94.12038267339888,3.1524049960138187,1.5247143236779166,0.3687217645495615,0.14948179643901144,0.036539994685091684,17.270130215253786,21.213127823545044,"46,006",16.6,0,24.2,0,0,1
17137,IL,Morgan,89.84443131628548,5.918924241145525,2.0029819675359386,0.4585478380735365,0.18848285368666837,0.016879061524179256,16.69620502433398,21.34357329732467,"45,259",14.8,0,22.3,0,0,0
17139,IL,Moultrie,97.83106560689748,0.26943284386366695,0.8689209214603261,0.19533881180115856,0.18860299070456688,0,17.634379630877003,24.929273878485787,"58,975",8.6,0,15.6,0,0,0
17141,IL,Ogle,88.64983083163543,0.8748154102099183,8.862179187617997,0.4504925509841673,0.17010299642970633,0.0093463184851487,15.182159747275549,24.75652840346188,"57,268",10.4,0,14.5,0,0,0
17143,IL,Peoria,72.72083820391005,17.54480036891267,3.8081654101472435,3.1202076206205023,0.2000064345233627,0.03163640653318606,13.921627505442535,24.07208811007325,"53,781",15.6,0,23,0,1,0
17145,IL,Perry,87.08277404921701,8.304250559284117,2.680089485458613,0.38926174496644295,0.1923937360178971,0.035794183445190156,15.727069351230424,20.72930648769575,"46,598",16.8,0,23.6,0,0,0
17147,IL,Piatt,97.29212744336184,0.3347480423217168,0.9982664833522624,0.29290453703150215,0.1673740211608584,0.0358658616773268,16.2173471217646,23.952417956841412,"65,122",6.5,0,9.2,0,1,0
17149,IL,Pike,96.17772367620206,1.6676810712111991,1.046865489957395,0.23128423615337798,0.14607425441265975,0.024345709068776627,19.08703590992088,22.59281801582471,"45,106",15,0,22.9,0,0,1
17151,IL,Pope,90.71588366890381,6.017897091722595,1.4317673378076063,0.24608501118568235,0.6263982102908278,0.02237136465324385,21.588366890380314,18.21029082774049,"41,150",18.1,0,30.6,0,0,0
17153,IL,Pulaski,63.901963966888495,32.072715468268136,1.574419737055673,0.21100470702807983,0.4057782827463074,0.04869339392955689,18.24379159227398,22.804739490342477,"35,135",24.7,1,39.9,1,0,1
17155,IL,Putnam,94.13919413919413,0.5161505161505162,4.195804195804196,0.21645021645021645,0.08325008325008325,0.01665001665001665,17.7988677988678,21.295371295371297,"60,590",8.8,0,16,0,0,0
17157,IL,Randolph,86.4290835225236,9.693511769626001,2.589915163101924,0.3046959015414028,0.12845023300274824,0.026884932488947307,15.951726610108736,19.808220814912175,"50,129",14.3,0,19.7,0,0,1
17159,IL,Richland,96.55023717119448,0.4805026797264831,1.2628596069734492,0.7207540195897246,0.15400726914310353,0.006160290765724143,19.158504281402085,22.226329082732704,"43,332",14.9,0,20.3,0,0,0
17161,IL,Rock Island,75.74858010383203,8.750491372182234,11.601805538611687,1.615089531400377,0.19180458975505943,0.029821208301139986,16.18546080544373,22.49264636113483,"50,419",13.2,0,20.8,0,1,0
17163,IL,St. Clair,62.89732499925941,30.312231537162663,3.2530290013923038,1.1897532363657908,0.19958823355155966,0.07887253014189649,12.519625559143288,25.397695292828153,"50,416",16.4,0,25.6,1,1,0
17165,IL,Saline,92.36543170232409,3.9096054268855616,1.3647493276602578,0.4013968610765464,0.337173363304299,0.03612571749688917,18.404046080359652,22.895676955806206,"40,873",23.2,0,35.2,0,0,0
17167,IL,Sangamon,82.53969057807713,11.721570911300736,1.762337629453321,1.6195275112045173,0.17370166865014053,0.022282429797685667,13.856632821006254,23.70850530473755,"57,591",15.3,0,22.8,0,1,0
17169,IL,Schuyler,94.94962884411453,3.1813361611876987,1.1930010604453871,0.11930010604453871,0.15906680805938495,0,18.531283138918344,20.943796394485684,"50,720",12.9,0,19.6,0,0,0
17171,IL,Scott,97.96451914098972,0.09337068160597572,0.8029878618113911,0.22408963585434172,0.16806722689075632,0,18.03921568627451,23.75350140056022,"50,474",11.3,0,18,0,0,1
17173,IL,Shelby,98.02799266645799,0.2146402539909672,0.804900952466127,0.25041362965612846,0.17439520636766087,0.022358359790725753,18.924115726870276,22.5908867325493,"49,633",11.6,0,17.1,0,0,0
17175,IL,Stark,97.1971971971972,0.46713380046713376,0.9843176509843177,0.31698365031698367,0.15015015015015015,0,19.91991991991992,23.540206873540207,"50,083",12.7,0,17.7,0,1,1
17177,IL,Stephenson,85.12083167403743,8.857496174886295,2.94690951772128,0.6183060510154891,0.14252478464085852,0.027247385298987657,18.7755444237178,22.659344805181195,"46,430",13,0,22.5,0,0,0
17179,IL,Tazewell,95.00051700961637,0.9978285596112089,1.8568031079663796,0.7311993145929657,0.22674564604044492,0.02215755498766563,15.612951829475458,23.513597352910764,"57,747",8.4,0,12.2,0,1,0
17181,IL,Union,92.39667565139264,0.8479335130278527,4.846136567834681,0.2920035938903864,0.3313117699910153,0.02807726864330638,18.16599281221923,21.495956873315365,"44,221",15.3,0,25.6,0,0,0
17183,IL,Vermilion,80.35528330781011,12.733843797856048,4.215620214395099,0.6848392036753446,0.16906584992343032,0.014701378254211332,16.29647779479326,24.41408882082695,"44,705",18.4,0,29.1,0,1,1
17185,IL,Wabash,96.24173432660919,0.6110320582573031,1.3225077425295053,0.5273290365782205,0.14229513685444045,0.041851510839541306,17.845484221980414,22.164560140621077,"51,224",12.2,0,19.6,0,0,1
17187,IL,Warren,87.99909640255267,1.6208279211611227,8.41475122832778,0.5252160162647541,0.18071948946744223,0.050827356412718135,17.032811882306433,22.13248997571582,"46,189",14.3,0,20.8,0,0,1
17189,IL,Washington,96.90133188366404,0.6387605327534656,1.3386789888556672,0.2786083174775754,0.08833922261484099,0.02718129926610492,17.00869801576515,22.13916825224246,"57,019",8.8,0,13.7,0,0,0
17191,IL,Wayne,97.49403341288783,0.23866348448687352,1.0501193317422435,0.41766109785202865,0.15513126491646778,0.0059665871121718375,19.44510739856802,22.553699284009546,"47,995",12.8,0,21.7,0,0,1
17193,IL,White,97.56563245823389,0.25230139788612344,1.0773951585407433,0.21138765768837367,0.2727582679849983,0.03409478349812479,20.96147289464712,20.900102284350496,"46,588",14.9,0,23,0,0,1
17195,IL,Whiteside,85.92259564429553,1.2051694075011112,11.034565284283223,0.45984478101815446,0.1538514137235461,0.0034189203049676915,17.516838182501964,23.487982495128037,"45,463",12.8,0,19.6,0,0,0
17197,IL,Will,67.23788299191216,10.983381545545782,15.617362300017712,4.495247653344353,0.12013696204026211,0.015349194167306216,9.270618100242045,29.068126807957967,"76,293",8,0,11.3,0,1,0
17199,IL,Williamson,91.50353391503533,3.7885980378859805,1.9606070196060703,0.8393990083939901,0.31044200310442005,0.012056000120560002,16.331359163313593,22.140844221408443,"47,678",16.2,0,25,0,1,0
17201,IL,Winnebago,72.54340154301545,11.974964946861475,10.89763128839758,2.276591277018011,0.19067552647443323,0.020659337681954576,13.789261208537388,24.91990273177406,"50,024",14.7,0,22.5,0,1,0
17203,IL,Woodford,96.45665218290917,0.48106765983860955,1.3630250362093939,0.5379681357334989,0.1681150424167184,0.012931926339747568,14.799296503207119,25.837988826815643,"68,233",7,0,9,0,1,0
18001,IN,Adams,94.57353069473929,0.29662372408177506,4.1062029255241805,0.2268299066507692,0.17448454357751475,0.020356530084043388,13.813359699886584,31.157123331491555,"49,251",12.8,0,25.3,0,0,0
18003,IN,Allen,76.48939433595345,11.538039394476668,6.499047361740809,2.7048172257260172,0.27777074204469665,0.033490089466381864,11.858587393654894,27.00539500012664,"50,017",14.6,0,20.8,0,1,0
18005,IN,Bartholomew,87.00809959111389,1.7709716904966533,6.2010052868713705,3.414329244472224,0.18881683464854024,0.0481808474620413,13.97374794905852,25.210302888246478,"55,580",11.9,0,15.5,0,1,0
18007,IN,Benton,93.72035238310367,0.40659588886379033,4.867856336119268,0.169414953693246,0.1242376327083804,0.0338829907386492,15.74429636322566,25.79625028235826,"50,754",11.1,0,18.2,0,1,1
18009,IN,Blackford,97.15650947830173,0.37599874667084443,0.9164969450101833,0.1488328372238759,0.17233275889080368,0.031333228889237036,17.7659407801974,22.82625724580918,"39,611",14.5,0,24,0,0,1
18011,IN,Boone,93.84004237288136,0.8545197740112994,2.242231638418079,1.6613700564971752,0.1606638418079096,0.01765536723163842,11.730225988700566,28.10204802259887,"75,163",6,0,7.4,0,1,0
18013,IN,Brown,96.844246161921,0.34772339587980583,1.1678257446529328,0.28867602676814064,0.3083584831386957,0.006560818790185015,17.18934523028474,20.810917202466868,"53,801",11.4,0,19.9,0,1,0
18015,IN,Carroll,95.2021830811213,0.208385016125031,3.5276606301165963,0.09923096005953858,0.16373108409823864,0.004961548002976929,15.787645745472586,24.594393450756634,"52,550",9.4,0,13.7,0,1,0
18017,IN,Cass,83.7242724426423,1.33193040086229,12.56736642200893,1.0445003336241852,0.25663398860545095,0.007699019658163527,15.074680490684186,25.90206846994816,"45,575",13.1,0,20,0,0,0
18019,IN,Clark,85.1721823064083,6.841026199288773,4.85340010160389,0.778358371434792,0.231330285216634,0.039008636330648085,12.750381014587417,23.685499673416068,"51,614",10.4,0,16.2,0,1,0
18021,IN,Clay,97.23317218296764,0.31610264038676084,1.1416883599851246,0.2231312755671253,0.21197471178876903,0.02975083674228338,15.065079955373745,23.953142432130903,"48,947",12.9,0,20.4,0,1,0
18023,IN,Clinton,85.32687214062123,0.4153623886347219,13.22838911630147,0.19564170479171683,0.13243438478208525,0.009029617144233086,14.37515049361907,26.634360703106186,"50,342",11.9,0,18.5,0,0,0
18025,IN,Crawford,96.98497152991692,0.19602352282273874,1.1761411369364323,0.18668906935498927,0.37337813870997855,0.08401008120974517,15.009801176141139,23.28946140203491,"41,331",18.7,0,28.5,1,0,0
18027,IN,Daviess,93.83215369059657,0.5213599595551062,4.151921132457027,0.5087209302325582,0.1959049544994944,0.018958543983822043,14.095677451971689,28.816986855409503,"47,019",14.6,0,21.9,0,0,0
18029,IN,Dearborn,96.88093192399145,0.5814534337722541,1.0030571263012769,0.3736487701560533,0.15785161947769097,0.04795492237296941,13.121665634303756,25.006493895738007,"64,093",8.9,0,12.7,0,1,0
18031,IN,Decatur,96.33255633255632,0.29526029526029524,1.655011655011655,0.6915306915306916,0.13986013986013987,0.027195027195027196,14.440559440559442,25.485625485625484,"51,625",13,0,18.6,0,0,0
18033,IN,DeKalb,95.69665821945385,0.33394121687232076,2.4417971247898063,0.44051820098050826,0.19894370366861663,0.04026241621864861,13.12081093243019,26.37425100063946,"52,382",10.5,0,14.9,0,0,0
18035,IN,Delaware,88.14491251030415,6.841957661615861,1.7744389016835074,0.9586049238979868,0.21670590034927892,0.047590315370822034,14.682462118958792,20.032973289935498,"40,633",23,0,31.2,0,1,1
18037,IN,Dubois,92.60426364916803,0.2602115113753014,6.018286423643439,0.4511924371553391,0.12175034018477404,0.011936307861252358,14.512163097710618,25.46969371434028,"57,336",7.6,0,9,0,0,0
18039,IN,Elkhart,77.2199697305615,5.562388957222906,14.115276955238688,0.951108276514864,0.21968120915777056,0.030370674077111144,12.12903487059562,28.434543604695307,"50,117",14,0,19.4,0,1,0
18041,IN,Fayette,96.35457428842113,1.3098817811096923,0.9185648968159164,0.32541088272850843,0.12357375293487664,0,16.65774189562137,23.96506981917041,"42,538",16.2,0,23.8,0,0,1
18043,IN,Floyd,89.17509185014347,5.124835742444152,2.644211429644131,0.9305693368017377,0.19576818901016385,0.021454048110702888,12.95288154683687,24.043283542063342,"57,367",11.3,0,17.5,0,1,0
18045,IN,Fountain,96.27610208816705,0.15081206496519722,2.163573085846868,0.20301624129930393,0.27842227378190254,0.00580046403712297,17.650812064965198,24.211136890951277,"51,108",12.1,0,18.9,0,0,0
18047,IN,Franklin,97.89058777667086,0.14726902585870835,0.9096028067743752,0.2382293065361459,0.11694893229956252,0.008662883874041669,14.124832156624938,26.13158920604669,"53,263",9.9,0,13.7,0,0,0
18049,IN,Fulton,93.29045882127087,0.6911115377231715,4.233058168554425,0.48473795354194665,0.3503551545402188,0.023996928393165674,16.452294106354387,24.779228258782876,"51,660",11.7,0,19.7,0,0,0
18051,IN,Gibson,94.7736023639674,1.7580515177745277,1.3163000328328807,0.46264513625645465,0.17610363251052147,0.0059696146613736085,15.288183147777811,24.311255708444023,"53,483",11,0,14.6,0,0,0
18053,IN,Grant,86.54315525042463,6.858309187707855,3.59258360571502,0.582349666719002,0.31115741996260404,0.019982586603103012,16.23299695979218,21.65113258446211,"39,984",18,0,26.9,0,0,1
18055,IN,Greene,97.52148349163275,0.14774611789537162,0.9709030604552993,0.28946178199909545,0.2472486054575607,0.012060907583295644,16.031961405095732,23.76903361977989,"47,952",14.7,0,21.6,0,0,0
18057,IN,Hamilton,86.43255429418471,3.4217264148538256,3.4330168372977283,4.779126558351453,0.15915853574147118,0.02622291664390372,8.627703783019932,30.206614730723423,"91,844",4.7,0,5.2,0,1,0
18059,IN,Hancock,94.08159766863804,2.0285134710436843,1.7370932259078313,0.7914059598297193,0.1942801634239022,0.019999428587754636,12.766778092054512,26.196394388731754,"70,277",6,0,8.1,0,1,0
18061,IN,Harrison,96.49425871354536,0.42424550350574125,1.47596788944213,0.3886800121938827,0.21339294787115132,0.022863530129051925,13.847678081495781,23.643430545676253,"53,719",11.2,0,15.3,0,1,0
18063,IN,Hendricks,88.46048072163248,4.804466200979044,3.0106979814091632,2.0515923216544745,0.1588196468841098,0.03231395412793576,10.704169187613441,27.43798470931192,"73,478",5.5,0,6.7,0,1,0
18065,IN,Henry,94.88698394727265,2.151146334559864,1.397032065019611,0.31135012737050666,0.1273705066515709,0.010108770369172293,16.176054344749506,22.328251991427763,"47,954",14.7,0,20.6,0,0,0
18067,IN,Howard,87.11692768754834,6.749081593194123,2.6621713070378963,0.8906129156999226,0.2972737819025522,0.015709590100541376,16.24250773395205,23.667101701469452,"47,390",16.9,0,24.8,0,1,0
18069,IN,Huntington,96.14265704126711,0.4175196638293287,1.6997090830729447,0.44984376683547034,0.334015731063463,0.01616205150307079,14.723628919297491,23.690873828251267,"49,103",10.9,0,16.2,0,0,0
18071,IN,Jackson,91.62261657542004,0.6253539739475175,5.687181423447234,0.8400981687747783,0.19350575797621297,0.042476873702095526,14.319426090239759,24.57995091561261,"45,504",12.1,0,16.8,0,0,0
18073,IN,Jasper,92.56227970607563,0.6213035426250074,5.445367106756676,0.36740546030228804,0.15831292191887208,0.026883326363582052,14.045044506840313,25.67058964095824,"60,195",9.3,0,13.2,0,1,0
18075,IN,Jay,95.77941937608809,0.2729026490377829,2.7149108361172543,0.3623017926880911,0.09880957982402484,0,15.37194748976615,26.556250882228394,"42,646",15.2,0,24.9,0,0,0
18077,IN,Jefferson,93.94042185765387,1.6343900333045516,2.328234858764031,0.6506722585420007,0.18194153200937463,0.015418773899099542,14.623165165906007,22.61625755519921,"47,841",13.4,0,20.2,0,0,0
18079,IN,Jennings,95.91936897458369,0.722173531989483,2.001752848378615,0.217353198948291,0.10517090271691498,0,12.624014022787028,26.397896581945663,"46,047",13.1,0,21.1,0,0,0
18081,IN,Johnson,92.30168845861915,1.099861085253555,3.05755653257336,1.9448064502269897,0.1804459592994114,0.03293854812608304,12.297535337333697,26.422444040270953,"68,256",8,0,10.7,0,1,0
18083,IN,Knox,94.05306971904265,2.5858480749219566,1.5348595213319458,0.5567117585848075,0.16649323621227888,0.02861602497398543,15.770031217481788,21.311134235171696,"42,818",19.1,0,24.1,0,0,1
18085,IN,Kosciusko,89.8821065694563,0.7006385894154451,7.283021794772357,0.8299077018537191,0.23009902014012773,0.02456113136327206,13.538354145660437,25.617260011892757,"54,147",10,0,13.8,0,0,0
18087,IN,LaGrange,95.0495582848524,0.2935789700495583,3.5471881060116353,0.31781943546649427,0.1750700280112045,0.0026933850463262228,11.560008618832148,34.49148890325361,"56,662",8.6,0,13.6,0,0,0
18089,IN,Lake,55.27403957621395,25.303373957923814,16.665759417747804,1.205834618602635,0.18407072509349703,0.01270148486406387,13.280108063426779,25.659620366730174,"50,613",16.6,0,26.5,0,1,0
18091,IN,LaPorte,81.36488826289396,10.617492172571254,5.466191787703984,0.5113621071707322,0.2206931199368423,0.011662644549507927,14.234706235926328,22.77086491966232,"47,401",15.7,0,24.7,0,1,0
18093,IN,Lawrence,96.59253478995969,0.3923353708761434,1.181341310096675,0.48554211644340395,0.32080461265010624,0.019508388607101055,16.39138162743313,23.566133437378074,"46,890",13.9,0,21,0,0,0
18095,IN,Madison,86.28110851134949,8.270533896502478,3.1822601719894252,0.41553982193320976,0.19219666352669482,0.03114649487982011,15.371175058494638,23.0856300708013,"45,065",16.7,0,25.2,0,1,0
18097,IN,Marion,59.54274606954005,26.395378312650198,9.349862130877701,2.0056608807019756,0.2162956764110415,0.03686103390218875,10.637895135339768,25.072698150195983,"41,407",20.6,0,31,0,1,0
18099,IN,Marshall,89.47312490701579,0.41656925463858363,8.439778113111304,0.44632420139848245,0.1700282671994219,0.004250706679985547,14.673439459310112,26.883594397568594,"49,714",10.6,0,15,0,0,0
18101,IN,Martin,97.97754983549449,0.09676795045480936,0.6773756531836655,0.2806270563189472,0.25159667118250434,0,15.724791948906521,24.008128507838205,"47,717",13.8,0,19.5,0,0,0
18103,IN,Miami,90.25553478037016,4.468471397989323,2.455084952442891,0.34685526921930465,0.8373302983497276,0.02167845432620654,13.95008535891391,22.743408394981437,"46,968",14.8,0,22.6,0,0,0
18105,IN,Monroe,86.12999550639977,3.162189977821908,2.920115384057866,5.2111267340223515,0.20873497905402466,0.04058735703828257,10.180903648513489,16.28640178584371,"45,341",23.5,0,18.2,0,1,0
18107,IN,Montgomery,92.78669604448642,0.805267023397335,4.561431119504774,0.5482111006190327,0.18885741265344666,0.015738117721120555,15.549260308467108,23.971776308886792,"49,425",12.3,0,18.7,0,0,0
