,FIPS,State,County,GROC11,GROC16,PCH_GROC_11_16,GROCPTH11,GROCPTH16,PCH_GROCPTH_11_16,SUPERC11,SUPERC16,PCH_SUPERC_11_16,SUPERCPTH11,SUPERCPTH16,PCH_SUPERCPTH_11_16,CONVS11,CONVS16,PCH_CONVS_11_16,CONVSPTH11,CONVSPTH16,PCH_CONVSPTH_11_16,SPECS11,SPECS16,PCH_SPECS_11_16,SPECSPTH11,SPECSPTH16,PCH_SPECSPTH_11_16,SNAPS12,SNAPS17,PCH_SNAPS_12_17,SNAPSPTH12,SNAPSPTH17,PCH_SNAPSPTH_12_17,WICS11,WICS16,PCH_WICS_11_16,WICSPTH11,WICSPTH16,PCH_WICSPTH_11_16,geo_type
2878,51119.0,VA,Middlesex,3.0,3.0,0.0,0.276472215,0.278603269,0.770802377,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,-9.090909091,1.013731453,0.9286775629999999,-8.390179657000001,1.0,2.0,100.0,0.092157405,0.18573551300000002,101.541604755,11.999999999999998,11.75,-2.083333333333319,1.1088523378303454,1.1002902893529356,-0.7721540718544093,2.0,2.0,0.0,0.1843148022890091,0.18602921068668365,0.9301522970199584,county
2879,51121.0,VA,Montgomery,16.0,11.0,-31.25,0.168703409,0.111743194,-33.763523466,1.0,1.0,0.0,0.010544,0.010158499999999999,-3.656034132,46.0,38.0,-17.391304348,0.4850223,0.386021942,-20.411506457,4.0,5.0,25.0,0.0421759,0.0507924,20.429957334,63.333333333333336,62.83333333333333,-0.7894736842105374,0.6653080376214188,0.6375199964826482,-4.17671808657493,10.0,9.0,-10.0,0.10556652396917343,0.09159932285547256,-13.23071002960205,county
2880,51125.0,VA,Nelson,4.0,2.0,-50.0,0.26634705,0.13427324599999999,-49.587109768000005,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,-11.111111111,1.1985617259999999,1.0741859679999999,-10.377084033,1.0,1.0,0.0,0.066586763,0.06713662299999999,0.825780463,12.666666666666666,9.583333333333332,-24.3421052631579,0.8542973404374902,0.6413259274130585,-24.92942479668354,1.0,1.0,0.0,0.06658676266670227,0.06756756454706192,1.4729682207107544,county
2881,51127.0,VA,New Kent,3.0,3.0,0.0,0.159863583,0.14265335199999998,-10.765572990999999,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,18.181818182,0.586166471,0.618164527,5.458868282999999,0.0,1.0,,0.0,0.0475511,,7.5,13.416666666666668,78.88888888888891,0.3912567165736345,0.6187928542877349,58.155202984554556,2.0,3.0,50.0,0.10659844428300858,0.14268727600574493,33.854934692382805,county
2882,51131.0,VA,Northampton,3.0,2.0,-33.333333333,0.241818475,0.166583375,-31.112221666999996,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,-7.142857143,1.128486216,1.082791937,-4.0491658930000005,4.0,1.0,-75.0,0.322424633,0.083291687,-74.167083125,18.0,16.5,-8.333333333333332,1.472272206772452,1.3928752321458722,-5.392818954358715,3.0,2.0,-33.33333206176758,0.2417600154876709,0.1663755029439926,-31.18154716491699,county
2883,51133.0,VA,Northumberland,4.0,3.0,-25.0,0.321207741,0.24600246,-23.413284133,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,-18.181818182,0.883321288,0.73800738,-16.450855418,1.0,2.0,100.0,0.080301935,0.16400164,104.231242312,13.333333333333334,11.25,-15.625000000000004,1.0799719207300609,0.9164969450101832,-15.136965376782083,2.0,1.0,-50.0,0.1606425642967224,0.08201427012681961,-48.94611358642578,county
2884,51135.0,VA,Nottoway,5.0,4.0,-20.0,0.314901121,0.25789813,-18.101869761,1.0,1.0,0.0,0.062980224,0.064474533,2.372662798,18.0,17.0,-5.555555556,1.133644036,1.0960670540000002,-3.314707357,0.0,1.0,,0.0,0.064474533,,18.25,21.833333333333336,19.634703196347044,1.1528742893240682,1.4146257181115292,22.704247220304126,3.0,2.0,-33.33333206176758,0.1889406740665436,0.129023939371109,-31.711929321289066,county
2885,51137.0,VA,Orange,4.0,3.0,-25.0,0.11765398,0.084552296,-28.134776359,0.0,1.0,,0.0,0.0281841,,19.0,20.0,5.263157895,0.558856403,0.5636819710000001,0.863471777,1.0,1.0,0.0,0.0294135,0.0281841,-4.179701812,20.833333333333332,28.5,36.80000000000001,0.6083435535050321,0.7900645912455299,29.871449560613218,3.0,4.0,33.33333206176758,0.08825606107711792,0.1130550280213356,28.0988826751709,county
2886,51139.0,VA,Page,6.0,5.0,-16.666666667,0.250490544,0.211945233,-15.387930425,1.0,1.0,0.0,0.041748400000000005,0.042388999999999996,1.534483489,16.0,14.0,-12.5,0.667974784,0.593446653,-11.157326947,1.0,0.0,-100.0,0.041748400000000005,0.0,-100.0,17.916666666666668,19.333333333333336,7.906976744186052,0.7498081886029156,0.8146868371890496,8.652699393296759,5.0,4.0,-20.0,0.2087246924638748,0.16941973567008972,-18.831005096435547,county
2887,51141.0,VA,Patrick,4.0,2.0,-50.0,0.21823340100000002,0.112555574,-48.42422196,1.0,1.0,0.0,0.05455840000000001,0.0562778,3.1515560810000003,12.0,15.0,25.0,0.654700202,0.844166807,28.939445101,1.0,1.0,0.0,0.05455840000000001,0.0562778,3.1515560810000003,17.583333333333336,15.666666666666666,-10.900473933649305,0.9529745451917692,0.8868761203887159,-6.93601157938088,4.0,3.0,-25.0,0.21818578243255612,0.1687004417181015,-22.680368423461914,county
2888,51143.0,VA,Pittsylvania,6.0,6.0,0.0,0.094848164,0.09728730599999999,2.571627779,0.0,0.0,0.0,0.0,0.0,0.0,44.0,37.0,-15.909090909000001,0.695553202,0.599938385,-13.746585731,1.0,2.0,100.0,0.015808000000000003,0.0324291,105.14325555799999,53.99999999999999,47.74999999999999,-11.574074074074076,0.8597767764739598,0.7794900257925494,-9.338092500087667,4.0,3.0,-25.0,0.06323111057281494,0.048614487051963806,-23.11618995666504,county
2889,51145.0,VA,Powhatan,4.0,3.0,-25.0,0.14222222199999998,0.105641242,-25.721001479,0.0,1.0,,0.0,0.035213699999999994,,14.0,15.0,7.142857143,0.49777777799999995,0.5282062120000001,6.11285503,0.0,1.0,,0.0,0.035213699999999994,,7.0,7.0,0.0,0.24890658891298936,0.24474668717877002,-1.671270235306449,2.0,3.0,50.0,0.07111869752407074,0.10547039657831192,48.30192565917969,county
2890,51147.0,VA,Prince Edward,4.0,2.0,-50.0,0.172213372,0.08686965199999999,-49.556964773999994,1.0,1.0,0.0,0.0430533,0.0434348,0.8860704509999999,20.0,24.0,20.0,0.861066862,1.042435825,21.063284542,1.0,0.0,-100.0,0.0430533,0.0,-100.0,21.916666666666668,22.833333333333336,4.182509505703427,0.9431391112258658,1.0057407978387587,6.6375878030893,4.0,2.0,-50.0,0.17929179966449738,0.08685833215713501,-51.55476760864258,county
2891,51149.0,VA,Prince George,3.0,2.0,-33.333333333,0.08173050700000001,0.052900300000000004,-35.274772749,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,16.666666667,0.326922029,0.370301796,13.269147689,1.0,0.0,-100.0,0.0272435,0.0,-100.0,16.75,14.916666666666664,-10.94527363184081,0.4534257329254757,0.3945268763169263,-12.989747235680149,3.0,2.0,-33.33333206176758,0.0817149206995964,0.0528094619512558,-35.373538970947266,county
2892,51153.0,VA,Prince William,64.0,64.0,0.0,0.152529487,0.140178728,-8.097292798,5.0,11.0,120.0,0.0119164,0.024093200000000002,102.18595584399999,116.0,122.0,5.1724137930000005,0.276459695,0.2672157,-3.343704495,13.0,20.0,53.84615384600001,0.030982599999999996,0.0438059,41.38878031,169.00000000000003,187.91666666666669,11.19329388560157,0.39275928503866014,0.4058473697130957,3.332342524543301,30.0,35.0,16.66666603088379,0.07158605754375458,0.07658258080482483,6.979743480682372,county
2893,51155.0,VA,Pulaski,7.0,5.0,-28.571428571,0.20152003699999999,0.146028037,-27.536715621,2.0,2.0,0.0,0.057577199999999995,0.058411199999999996,1.448598131,19.0,19.0,0.0,0.546982957,0.554906542,1.448598131,1.0,1.0,0.0,0.028788599999999998,0.029205599999999998,1.448598131,39.16666666666666,33.0,-15.744680851063809,1.127552587133425,0.9653639129417272,-14.384133923547642,7.0,7.0,0.0,0.20151422917842865,0.2045288532972336,1.495985746383667,county
2894,51157.0,VA,Rappahannock,1.0,2.0,100.0,0.133832976,0.27273967,103.79108141299999,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,-20.0,0.669164882,0.54547934,-18.483567435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13412017167381973,0.13659336156262805,1.844010381095483,,,,,,,county
2895,51159.0,VA,Richmond,1.0,1.0,0.0,0.108613012,0.113843352,4.81557377,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,-16.666666667,0.651678071,0.5692167579999999,-12.653688525,0.0,0.0,0.0,0.0,0.0,0.0,9.75,6.916666666666666,-29.059829059829067,1.0762777348493209,0.7737629115859342,-28.107505476338684,1.0,1.0,0.0,0.10860121995210648,0.11416828632354735,5.12615442276001,county
2896,51161.0,VA,Roanoke,13.0,11.0,-15.384615385,0.140015294,0.117819693,-15.852268935,0.0,1.0,,0.0,0.010710899999999999,,39.0,39.0,0.0,0.42004588200000004,0.417724366,-0.552681469,2.0,2.0,0.0,0.0215408,0.021421799999999998,-0.552681469,51.75,45.75,-11.594202898550725,0.5570445958601091,0.4881041288808279,-12.376112701144363,13.0,15.0,15.384614944458008,0.14008620381355286,0.16064944863319394,14.678993225097654,county
2897,51163.0,VA,Rockbridge,2.0,3.0,50.0,0.089130532,0.133862835,50.187407969,1.0,1.0,0.0,0.0445653,0.0446209,0.124938646,23.0,22.0,-4.347826087,1.0250011140000002,0.981660792,-4.228319556000001,3.0,4.0,33.333333333,0.133695797,0.17848378,33.499918195,17.416666666666664,18.083333333333336,3.8277511961722763,0.7777380846059956,0.7980640510760995,2.61347192228616,3.0,2.0,-33.33333206176758,0.13365410268306732,0.08938147872686386,-33.124778747558594,county
2898,51165.0,VA,Rockingham,10.0,10.0,0.0,0.130125311,0.126106585,-3.0883502739999997,1.0,1.0,0.0,0.0130125,0.0126107,-3.0883502739999997,36.0,41.0,13.888888889,0.46845111799999994,0.517037,10.371601077000001,6.0,7.0,16.666666667,0.07807518599999999,0.08827461,13.063591347000001,34.41666666666667,37.75,9.685230024213059,0.4447114866931125,0.4705398431949344,5.8078905705544654,5.0,6.0,20.0,0.06506180763244629,0.07564010471105576,16.258842468261722,county
2899,51167.0,VA,Russell,4.0,2.0,-50.0,0.139586823,0.073008688,-47.696575893,1.0,1.0,0.0,0.034896699999999996,0.0365043,4.606848215,18.0,16.0,-11.111111111,0.628140704,0.584069504,-7.01613492,0.0,0.0,0.0,0.0,0.0,0.0,30.833333333333332,22.916666666666664,-25.67567567567568,1.0839632038436748,0.8472591935324855,-21.836904562059832,3.0,2.0,-33.33333206176758,0.10467550903558732,0.0730326846241951,-30.22944450378418,county
2900,51169.0,VA,Scott,6.0,8.0,33.333333333,0.260179524,0.36317414200000003,39.585981478,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,9.523809523999999,0.9106283340000001,1.044125658,14.659913357,1.0,0.0,-100.0,0.0433633,0.0,-100.0,34.5,31.5,-8.695652173913043,1.5144199113296168,1.4406585867825292,-4.87059923045566,5.0,5.0,0.0,0.2168726921081543,0.22747953236103055,4.890814304351807,county
2901,51171.0,VA,Shenandoah,10.0,9.0,-10.0,0.236619185,0.209653373,-11.396291465,1.0,1.0,0.0,0.023661900000000003,0.023294799999999997,-1.551434961,30.0,32.0,6.666666667,0.709857555,0.745434215,5.011802708,4.0,2.0,-50.0,0.094647674,0.046589599999999995,-50.77571748,32.58333333333333,40.25,23.529411764705902,0.7651723301160871,0.931174089068826,21.694689211717083,4.0,5.0,25.0,0.0946454331278801,0.11659087985754013,23.18700981140137,county
2902,51173.0,VA,Smyth,6.0,5.0,-16.666666667,0.18724254199999998,0.160901046,-14.068114776,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,4.7619047619999995,0.655348895,0.707964602,8.02865571,2.0,1.0,-50.0,0.062414199999999996,0.0321802,-48.440868866,32.33333333333333,42.583333333333336,31.701030927835077,1.0194001303150682,1.389070111343076,36.263481829627885,7.0,6.0,-14.285714149475098,0.2184496372938156,0.19279585778713226,-11.74356746673584,county
2903,51175.0,VA,Southampton,3.0,3.0,0.0,0.161021953,0.16649092599999998,3.396414895,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,-31.25,0.858783748,0.61046673,-28.914964759,1.0,2.0,100.0,0.053674,0.110993951,106.792829791,15.333333333333332,14.666666666666666,-4.347826086956518,0.8329259239140275,0.8262910798122065,-0.7965707287201517,1.0,1.0,0.0,0.053665343672037125,0.0554877370595932,3.395847797393799,county
2904,51177.0,VA,Spotsylvania,21.0,20.0,-4.7619047619999995,0.16862864800000002,0.15220121,-9.741783400000001,4.0,4.0,0.0,0.0321197,0.030440199999999997,-5.22887257,55.0,42.0,-23.636363636,0.44164645799999996,0.31962254100000004,-27.629320870999997,8.0,5.0,-37.5,0.064239485,0.0380503,-40.768045356,78.83333333333334,86.08333333333333,9.196617336152201,0.6272344398120154,0.6470825534516499,3.1643851771887737,12.0,11.0,-8.333333015441895,0.09637315571308136,0.08379611372947693,-13.050357818603516,county
2905,51179.0,VA,Stafford,13.0,11.0,-15.384615385,0.098330648,0.07666734,-22.031084049,1.0,3.0,200.0,0.007563899999999999,0.0209093,176.435247461,38.0,42.0,10.526315789,0.287428048,0.292729845,1.8445648540000001,2.0,2.0,0.0,0.015127799999999999,0.0139395,-7.854917512999999,61.25000000000001,68.33333333333333,11.564625850340116,0.4558919852328213,0.4659652185376874,2.2095657811843004,11.0,12.0,9.090909004211426,0.08320914953947067,0.08357826620340347,0.4436010420322418,county
2906,51181.0,VA,Surry,3.0,2.0,-33.333333333,0.433338148,0.304414003,-29.751395231,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.5777841979999999,0.608828006,5.372907154,1.0,1.0,0.0,0.144446049,0.15220700199999998,5.372907154,6.083333333333333,7.416666666666667,21.91780821917809,0.8888564192480031,1.134046890927625,27.584935696032854,,,,,,,county
2907,51183.0,VA,Sussex,4.0,1.0,-75.0,0.330988829,0.087519692,-73.558113075,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,-25.0,0.992966487,0.787677227,-20.674339226,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,16.0,-14.28571428571429,1.5591936741285222,1.4068407632111142,-9.77126276519576,3.0,1.0,-66.66666412353516,0.2482621669769287,0.08765778690576552,-64.69144439697266,county
2908,51185.0,VA,Tazewell,8.0,8.0,0.0,0.178818901,0.19026780199999999,6.402511535,3.0,3.0,0.0,0.067057088,0.071350426,6.402511535,38.0,35.0,-7.894736842,0.84938978,0.8324216329999999,-1.9976867440000001,2.0,0.0,-100.0,0.0447047,0.0,-100.0,57.166666666666664,51.0,-10.787172011661804,1.2913767657600674,1.2410268889159266,-3.898930055049142,8.0,9.0,12.5,0.17883089184761047,0.21373610198497767,19.518556594848636,county
2909,51187.0,VA,Warren,5.0,6.0,20.0,0.13289743,0.153586239,15.567501152,1.0,1.0,0.0,0.026579500000000002,0.0255977,-3.69374904,26.0,19.0,-26.923076923000004,0.691066635,0.486356422,-29.622355068,1.0,1.0,0.0,0.026579500000000002,0.0255977,-3.69374904,30.499999999999996,31.583333333333336,3.551912568306031,0.8011557656947726,0.7983048134199463,-0.35585492820537384,3.0,3.0,0.0,0.07972998172044754,0.07671653479337692,-3.779565572738648,county
2910,51191.0,VA,Washington,12.0,13.0,8.333333332999999,0.21897011100000002,0.239688773,9.461867975,2.0,2.0,0.0,0.036495,0.0368752,1.041724284,39.0,36.0,-7.692307692000001,0.7116528590000001,0.663753526,-6.730716045,1.0,2.0,100.0,0.0182475,0.0368752,102.083448568,48.33333333333332,62.49999999999999,29.310344827586228,0.8757625173642566,1.1491716770551783,31.21955487587997,7.0,7.0,0.0,0.1277325600385666,0.1289823353290558,0.9784312844276428,county
2911,51193.0,VA,Westmoreland,5.0,6.0,20.0,0.283671848,0.339770089,19.775751741,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.567343697,0.566283482,-0.18687354899999997,3.0,4.0,33.333333333,0.170203109,0.226513393,33.084168601,19.416666666666668,18.583333333333336,-4.291845493562225,1.108004260823252,1.0451818522684666,-5.669870665308449,3.0,3.0,0.0,0.17011624574661255,0.17009694874286652,-0.011343422345817087,county
2912,51195.0,VA,Wise,9.0,10.0,11.111111111,0.217186708,0.256186914,17.956994757,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,-11.428571429000002,0.8446149759999999,0.7941794329999999,-5.97142418,0.0,2.0,,0.0,0.0512374,,60.91666666666666,59.08333333333333,-3.0095759233926054,1.4887498574384541,1.5312116657164083,2.8521788308355775,8.0,9.0,12.5,0.19294776022434235,0.23061548173427585,19.52223777770996,county
2913,51197.0,VA,Wythe,5.0,5.0,0.0,0.171303275,0.172759312,0.8499758140000001,1.0,1.0,0.0,0.0342607,0.0345519,0.8499758140000001,27.0,24.0,-11.111111111,0.925037687,0.829244696,-10.355577054,1.0,1.0,0.0,0.0342607,0.0345519,0.8499758140000001,30.833333333333336,37.41666666666667,21.351351351351358,1.054095016694586,1.2955012349098631,22.901751207616453,6.0,6.0,0.0,0.20557096600532526,0.2073684930801392,0.8744070529937744,county
2914,51199.0,VA,York,10.0,7.0,-30.0,0.151834925,0.103333235,-31.943698149,3.0,2.0,-33.333333333,0.0455505,0.0295238,-35.184474427,30.0,22.0,-26.666666666999998,0.455504775,0.324761595,-28.70292187,4.0,1.0,-75.0,0.060734,0.0147619,-75.69417791,44.50000000000001,39.83333333333333,-10.486891385767816,0.672754210383092,0.5880413548079146,-12.591947291855465,9.0,9.0,0.0,0.1367490142583847,0.13271987438201904,-2.946375846862793,county
2915,51510.0,VA,Alexandria,30.0,37.0,23.333333333000002,0.20747174899999998,0.235237272,13.382796738,1.0,1.0,0.0,0.00691572,0.00635776,-8.068002645,45.0,47.0,4.444444444,0.31120762399999996,0.298814913,-3.982136096,9.0,10.0,11.111111111,0.0622415,0.06357764099999999,2.146663728,65.66666666666669,67.49999999999999,2.791878172588781,0.4488678050136484,0.4217827350267128,-6.034086135028564,10.0,10.0,0.0,0.06933850795030594,0.06367601454257965,-8.166448593139647,city
2916,51515.0,VA,Bedford,2.0,3.0,50.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,10.0,6.0,-40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.416666666666666,3.0,-75.83892617449665,2.0819360608093,,,1.0,1.0,0.0,,,,city
2917,51520.0,VA,Bristol,5.0,5.0,0.0,0.28215112,0.29538607,4.690730785,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,18.181818182,1.2414649290000002,1.5360075619999998,23.72540911,2.0,2.0,0.0,0.112860448,0.118154428,4.690730785,31.666666666666668,29.5,-6.842105263157898,1.7929264333975017,1.7569982132221562,-2.0038870254850982,4.0,5.0,25.0,0.2257845997810364,0.2968592345714569,31.47895622253418,city
2918,51530.0,VA,Buena Vista,0.0,1.0,,0.0,0.156641604,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.446428571,0.469924812,5.263157895,1.0,0.0,-100.0,0.148809524,0.0,-100.0,5.0,7.5,50.0,0.745489786789921,1.1853959222380277,59.00900900900902,1.0,1.0,0.0,0.14903129637241366,0.15718327462673187,5.469977378845215,city
2919,51540.0,VA,Charlottesville,20.0,20.0,0.0,0.456256416,0.422958169,-7.2981432139999995,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,-16.129032258,0.707197445,0.54984562,-22.250055599,7.0,8.0,14.285714286,0.159689746,0.169183268,5.944979184,48.25,46.083333333333336,-4.490500863557854,1.0976885976885975,0.9596895673240454,-12.571783168298985,3.0,5.0,66.66666412353516,0.06855889409780502,0.10585147142410277,54.39495086669922,city
2920,51550.0,VA,Chesapeake,24.0,28.0,16.666666667,0.10648635,0.11783470300000001,10.657096805,7.0,7.0,0.0,0.0310585,0.029458699999999997,-5.151059881,109.0,105.0,-3.6697247710000003,0.483625505,0.441880137,-8.631754931,10.0,8.0,-20.0,0.04436930000000001,0.0336671,-24.120847905,151.0,163.33333333333334,8.167770419426054,0.6610716365244268,0.6794316623474226,2.7773125949743234,21.0,25.0,19.0476188659668,0.0931958183646202,0.10522284358739853,12.905112266540527,city
2921,51570.0,VA,Colonial Heights,2.0,4.0,100.0,0.11570056699999999,0.226731663,95.964176397,2.0,2.0,0.0,0.11570056699999999,0.11336583199999999,-2.017911801,12.0,14.0,16.666666667,0.6942034020000001,0.7935608209999999,14.312436232,2.0,1.0,-50.0,0.11570056699999999,0.05668290000000001,-51.00895590100001,23.083333333333332,26.166666666666664,13.357400722021657,1.3206323779011004,1.4675640306599365,11.125855705003731,3.0,3.0,0.0,0.1736111044883728,0.1710864007472992,-1.4542293548583984,city
2922,51580.0,VA,Covington,1.0,1.0,0.0,0.169004563,0.17914725899999998,6.001433177999999,1.0,1.0,0.0,0.169004563,0.17914725899999998,6.001433177999999,9.0,7.0,-22.222222222,1.5210410680000002,1.254030813,-17.554440861,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.833333333333334,7.5757575757575815,1.906082134811991,2.1394563972759597,12.243662442541511,2.0,2.0,0.0,0.3380662500858307,0.3610759973526001,6.806283473968506,city
2923,51590.0,VA,Danville,14.0,16.0,14.285714286,0.328314807,0.384218236,17.027385840999997,2.0,2.0,0.0,0.046902099999999995,0.0480273,2.398962611,39.0,41.0,5.128205128,0.914591248,0.98455923,7.650191463,2.0,2.0,0.0,0.046902099999999995,0.0480273,2.398962611,83.5,92.66666666666664,10.978043912175622,1.942041120104196,2.2530188832158187,16.012934015266307,9.0,8.0,-11.11111068725586,0.2110595256090164,0.1921183466911316,-8.974329948425293,city
2924,51595.0,VA,Emporia,4.0,3.0,-25.0,0.6851661529999999,0.558139535,-18.539534884000002,1.0,1.0,0.0,0.17129153800000002,0.186046512,8.613953488,14.0,15.0,7.142857143,2.398081535,2.7906976739999996,16.372093022999998,0.0,0.0,0.0,0.0,0.0,0.0,20.416666666666668,2.5,-87.75510204081633,3.5569105691056917,0.473305566073457,-86.6933520852491,3.0,3.0,0.0,0.5136986374855042,0.5586591958999634,8.752322196960451,city
2925,51600.0,VA,Fairfax,16.0,18.0,12.5,0.711680455,0.755445503,6.14953624,2.0,1.0,-50.0,0.088960057,0.0419692,-52.822428338,22.0,18.0,-18.181818182,0.9785606259999999,0.755445503,-22.80033728,3.0,4.0,33.333333333,0.133440085,0.167876778,25.806857766,26.916666666666668,24.0,-10.835913312693503,1.1472940909026328,0.9959746026476324,-13.189250206627484,4.0,5.0,25.0,0.17807060480117798,0.20977553725242612,17.804697036743164,city
2926,51610.0,VA,Falls Church,9.0,10.0,11.111111111,0.707825403,0.7210845109999999,1.873217319,1.0,0.0,-100.0,0.078647267,0.0,-100.0,11.0,10.0,-9.090909091,0.865119937,0.7210845109999999,-16.64918583,2.0,3.0,50.0,0.157294534,0.216325353,37.52884338,15.0,14.166666666666666,-5.55555555555556,1.1338725527250737,0.9714507760177375,-14.324517893742334,1.0,1.0,0.0,0.07877116650342941,0.07255841046571733,-7.887094020843506,city
2927,51620.0,VA,Franklin,2.0,2.0,0.0,0.23674242399999998,0.243072436,2.673796791,1.0,1.0,0.0,0.11837121199999999,0.121536218,2.673796791,11.0,12.0,9.090909091,1.302083333,1.458434614,12.007778318,0.0,1.0,,0.0,0.121536218,,12.666666666666668,14.75,16.447368421052623,1.4853033145716072,1.8040606653620352,21.460758059532395,3.0,3.0,0.0,0.3551556766033173,0.3666137158870697,3.2262020111083984,city
2928,51630.0,VA,Fredericksburg,10.0,6.0,-40.0,0.388183689,0.212231615,-45.327013547,1.0,1.0,0.0,0.0388184,0.0353719,-8.878355912,18.0,17.0,-5.555555556,0.6987306390000001,0.60132291,-13.940669473,2.0,5.0,150.0,0.077636738,0.17685968,127.804110219,26.416666666666668,32.08333333333333,21.45110410094635,0.9673954175364072,1.1312881993417958,16.941653726535325,3.0,3.0,0.0,0.11650485545396805,0.10571196675300598,-9.263895988464355,city
2929,51640.0,VA,Galax,4.0,4.0,0.0,0.584368152,0.6002400960000001,2.716086435,1.0,1.0,0.0,0.146092038,0.15006002400000001,2.716086435,8.0,10.0,25.0,1.168736304,1.50060024,28.395108043,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666666,16.75,10.439560439560443,2.1955220999806984,2.5283018867924527,15.157205059091863,3.0,4.0,33.33333206176758,0.4382120966911316,0.6082724928855896,38.80778121948242,city
2930,51650.0,VA,Hampton,19.0,18.0,-5.263157895,0.13912585,0.133006237,-4.398617357,2.0,2.0,0.0,0.014644799999999998,0.0147785,0.912570567,79.0,86.0,8.860759494,0.578470641,0.635474241,9.854190744,10.0,11.0,10.0,0.073224132,0.081281589,11.003827624000001,131.41666666666666,126.25,-3.9315155358275136,0.960395412513276,0.9374837564695659,-2.3856482179305827,15.0,17.0,13.333333015441895,0.10986757278442384,0.1257043182849884,14.41439437866211,city
2931,51660.0,VA,Harrisonburg,15.0,18.0,20.0,0.300012,0.33368555699999997,11.224069852000001,2.0,2.0,0.0,0.0400016,0.0370762,-7.313275124,30.0,31.0,3.333333333,0.600024001,0.574680681,-4.223717628,4.0,6.0,50.0,0.0800032,0.111228519,39.030087314,47.41666666666667,54.083333333333336,14.059753954305792,0.9300850643703864,0.9975713978296288,7.255931316876571,8.0,10.0,25.0,0.16021789610385895,0.18621626496315,16.22688102722168,city
2932,51670.0,VA,Hopewell,8.0,7.0,-12.5,0.355476561,0.309474336,-12.941000928,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,-5.882352941000001,0.755387692,0.70736991,-6.356706881,0.0,2.0,,0.0,0.088421239,,31.5,33.0,4.761904761904762,1.409522104886343,1.4588214490959728,3.4975928393549167,4.0,2.0,-50.0,0.17779357731342316,0.08867999911308289,-50.12193298339844,city
2933,51678.0,VA,Lexington,5.0,3.0,-40.0,0.717772036,0.42331028600000004,-41.024410893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100.0,0.143554407,0.282206858,96.585297023,2.0,0.0,-100.0,0.287108814,0.0,-100.0,4.0,7.0,75.0,0.5715918833952558,0.9850830284266816,72.34027582324796,1.0,1.0,0.0,0.14361625909805298,0.1410636156797409,-1.7774056196212769,city
2934,51680.0,VA,Lynchburg,16.0,18.0,12.5,0.208828213,0.225247773,7.862711482999999,3.0,3.0,0.0,0.039155300000000004,0.0375413,-4.122034238,40.0,43.0,7.5,0.522070532,0.538091901,3.068813195,6.0,6.0,0.0,0.07831058,0.07508259099999999,-4.122034238,74.33333333333331,78.16666666666669,5.1569506726457925,0.9639533325552542,0.96508014898039,0.11689532958497251,13.0,10.0,-23.076923370361328,0.16975268721580505,0.1249406561255455,-26.398422241210934,city
2935,51683.0,VA,Manassas,16.0,17.0,6.25,0.408434166,0.410063439,0.398907302,0.0,1.0,,0.0,0.0241214,,21.0,22.0,4.7619047619999995,0.5360698420000001,0.530670333,-1.00723986,5.0,1.0,-80.0,0.127635677,0.0241214,-81.101382155,36.833333333333336,29.0,-21.26696832579186,0.9071132454952184,0.6987783426905376,-22.966801977513278,5.0,4.0,-20.0,0.12781186401844025,0.09653674066066742,-24.469655990600586,city
2936,51685.0,VA,Manassas Park,2.0,3.0,50.0,0.132520541,0.18650917,40.739819708,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,40.0,0.331301352,0.43518806299999996,31.357165061,2.0,1.0,-50.0,0.132520541,0.0621697,-53.086726764,7.833333333333334,2.0,-74.46808510638297,0.4958433556990337,0.12054728467241276,-75.68843400100285,,,,,,,city
