,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2872,51107.0,VA,Loudoun,230.0,269.0,16.956521739,0.703587685,0.6963878440000001,-1.023304061,214.0,300.0,40.186915888,0.654642455,0.776640718,18.635861789,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2873,51109.0,VA,Louisa,9.0,8.0,-11.111111111,0.268969845,0.226783082,-15.684569930999999,13.0,13.0,0.0,0.388511999,0.36852250799999997,-5.145141172,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2874,51111.0,VA,Lunenburg,2.0,2.0,0.0,0.154906669,0.16305234,5.258437959,3.0,7.0,133.33333333299998,0.232360003,0.570683189,145.60302190299998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2875,51113.0,VA,Madison,5.0,5.0,0.0,0.380459595,0.381446445,0.25938358300000003,5.0,6.0,20.0,0.380459595,0.457735734,20.311260299,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2876,51115.0,VA,Mathews,4.0,4.0,0.0,0.4472772,0.454235748,1.555757438,8.0,7.0,-12.5,0.8945544,0.79491256,-11.138712242,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2877,51117.0,VA,Mecklenburg,24.0,25.0,4.166666667,0.736942304,0.8120574290000001,10.192809502000001,27.0,22.0,-18.518518519,0.8290600920000001,0.714610537,-13.804735678,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2878,51119.0,VA,Middlesex,6.0,7.0,16.666666667,0.552944429,0.6500742939999999,17.565936107,13.0,16.0,23.076923076999996,1.198046263,1.485884101,24.025602925999998,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2879,51121.0,VA,Montgomery,62.0,72.0,16.129032258,0.6537257089999999,0.7314099959999999,11.883315200999998,75.0,85.0,13.333333332999999,0.790797229,0.8634701340000001,9.189827982999999,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2880,51125.0,VA,Nelson,6.0,5.0,-16.666666667,0.399520575,0.335683115,-15.978516281,8.0,9.0,12.5,0.5326941,0.6042296070000001,13.429003021,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2881,51127.0,VA,New Kent,11.0,10.0,-9.090909091,0.586166471,0.475511175,-18.877793628,10.0,17.0,70.0,0.53287861,0.808368997,51.698525915,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2882,51131.0,VA,Northampton,13.0,9.0,-30.769230769,1.047880058,0.749625187,-28.462691731,8.0,12.0,50.0,0.644849266,0.99950025,54.997501248999995,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2883,51133.0,VA,Northumberland,3.0,3.0,0.0,0.24090580600000003,0.24600246,2.115621156,13.0,9.0,-30.769230769,1.043925159,0.73800738,-29.304569969,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2884,51135.0,VA,Nottoway,9.0,13.0,44.444444444,0.566822018,0.838168923,47.871624042,13.0,12.0,-7.692307692000001,0.818742915,0.7736943909999999,-5.502157417,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
